Iteration: 2700, loss: 174477728.000000
Iteration: 2750, loss: 173841840.000000
Iteration: 2800, loss: 173214880.000000
Iteration: 2850, loss: 172596112.000000
Iteration: 2900, loss: 171985408.000000
Iteration: 2950, loss: 171382544.000000
Iteration: 3000, loss: 170787360.000000
Iteration: 3050, loss: 170199488.000000
Iteration: 3100, loss: 169618496.000000
Iteration: 3150, loss: 169044448.000000
Iteration: 3200, loss: 168477184.000000
Iteration: 3250, loss: 167916592.000000
Iteration: 3300, loss: 167362624.000000
Iteration: 3350, loss: 166815008.000000
Iteration: 3400, loss: 166273456.000000
Iteration: 3450, loss: 165737952.000000
Iteration: 3500, loss: 165207968.000000
Iteration: 3550, loss: 164683344.000000
Iteration: 3600, loss: 164164320.000000
Iteration: 3650, loss: 163650736.000000
Iteration: 3700, loss: 163142608.000000
Iteration: 3750, loss: 162639792.000000
Iteration: 3800, loss: 162142176.000000
Iteration: 3850, loss: 161649648.000000
Iteration: 3900, loss: 161162032.000000
Iteration: 3950, loss: 160679296.000000
Iteration: 4000, loss: 160201232.000000
Iteration: 4050, loss: 159727904.000000
Iteration: 4100, loss: 159258944.000000
Iteration: 4150, loss: 158794304.000000
Iteration: 4200, loss: 158334048.000000
Iteration: 4250, loss: 157878016.000000
Iteration: 4300, loss: 157426176.000000
Iteration: 4350, loss: 156978304.000000
Iteration: 4400, loss: 156534336.000000
Iteration: 4450, loss: 156094304.000000
Iteration: 4500, loss: 155657904.000000
Iteration: 4550, loss: 155225104.000000
Iteration: 4600, loss: 154795920.000000
Iteration: 4650, loss: 154370352.000000
Iteration: 4700, loss: 153948224.000000
Iteration: 4750, loss: 153529712.000000
Iteration: 4800, loss: 153114752.000000
Iteration: 4850, loss: 152703408.000000
Iteration: 4900, loss: 152295744.000000
Iteration: 4950, loss: 151891232.000000
Iteration: 5000, loss: 151489968.000000
Iteration: 5050, loss: 151091984.000000
Iteration: 5100, loss: 150697088.000000
Iteration: 5150, loss: 150305424.000000
Iteration: 5200, loss: 149916688.000000
Iteration: 5250, loss: 149530944.000000
Iteration: 5300, loss: 149148192.000000
Iteration: 5350, loss: 148768336.000000
Iteration: 5400, loss: 148391344.000000
Iteration: 5450, loss: 148017008.000000
Iteration: 5500, loss: 147645536.000000
Iteration: 5550, loss: 147276928.000000
Iteration: 5600, loss: 146911088.000000
Iteration: 5650, loss: 146547712.000000
Iteration: 5700, loss: 146187088.000000
Iteration: 5750, loss: 145829152.000000
Iteration: 5800, loss: 145473888.000000
Iteration: 5850, loss: 145121104.000000
Iteration: 5900, loss: 144770592.000000
Iteration: 5950, loss: 144422432.000000
Iteration: 6000, loss: 144076672.000000
Iteration: 6050, loss: 143733328.000000
Iteration: 6100, loss: 143392224.000000
Iteration: 6150, loss: 143053424.000000
Iteration: 6200, loss: 142716880.000000
Iteration: 6250, loss: 142382464.000000
Iteration: 6300, loss: 142050192.000000
Iteration: 6350, loss: 141720208.000000
Iteration: 6400, loss: 141392272.000000
Iteration: 6450, loss: 141066512.000000
Iteration: 6500, loss: 140742832.000000
Iteration: 6550, loss: 140421216.000000
Iteration: 6600, loss: 140101616.000000
Iteration: 6650, loss: 139783888.000000
Iteration: 6700, loss: 139468144.000000
Iteration: 6750, loss: 139154512.000000
Iteration: 6800, loss: 138842736.000000
Iteration: 6850, loss: 138532896.000000
Iteration: 6900, loss: 138224944.000000
Iteration: 6950, loss: 137918848.000000
Iteration: 7000, loss: 137614384.000000
Iteration: 7050, loss: 137311712.000000
Iteration: 7100, loss: 137010688.000000
Iteration: 7150, loss: 136711536.000000
Iteration: 7200, loss: 136414176.000000
Iteration: 7250, loss: 136118576.000000
Iteration: 7300, loss: 135824592.000000
Iteration: 7350, loss: 135532368.000000
Iteration: 7400, loss: 135241904.000000
Iteration: 7450, loss: 134953040.000000
Iteration: 7500, loss: 134665840.000000
Iteration: 7550, loss: 134380192.000000
Iteration: 7600, loss: 134096072.000000
Iteration: 7650, loss: 133813464.000000
Iteration: 7700, loss: 133532464.000000
Iteration: 7750, loss: 133253072.000000
Iteration: 7800, loss: 132975224.000000
Iteration: 7850, loss: 132698976.000000
Iteration: 7900, loss: 132424280.000000
Iteration: 7950, loss: 132151088.000000
Iteration: 8000, loss: 131879384.000000
Iteration: 8050, loss: 131609176.000000
Iteration: 8100, loss: 131340352.000000
Iteration: 8150, loss: 131072976.000000
Iteration: 8200, loss: 130806976.000000
Iteration: 8250, loss: 130542320.000000
Iteration: 8300, loss: 130279056.000000
Iteration: 8350, loss: 130017160.000000
Iteration: 8400, loss: 129756568.000000
Iteration: 8450, loss: 129497240.000000
Iteration: 8500, loss: 129239168.000000
Iteration: 8550, loss: 128982440.000000
Iteration: 8600, loss: 128726944.000000
Iteration: 8650, loss: 128472680.000000
Iteration: 8700, loss: 128219648.000000
Iteration: 8750, loss: 127967920.000000
Iteration: 8800, loss: 127717360.000000
Iteration: 8850, loss: 127468032.000000
Iteration: 8900, loss: 127219968.000000
Iteration: 8950, loss: 126973096.000000
Iteration: 9000, loss: 126727432.000000
Iteration: 9050, loss: 126482928.000000
Iteration: 9100, loss: 126239656.000000
Iteration: 9150, loss: 125997536.000000
Iteration: 9200, loss: 125756512.000000
Iteration: 9250, loss: 125516664.000000
Iteration: 9300, loss: 125277984.000000
Iteration: 9350, loss: 125040456.000000
Iteration: 9400, loss: 124804072.000000
Iteration: 9450, loss: 124568792.000000
Iteration: 9500, loss: 124334688.000000
Iteration: 9550, loss: 124101744.000000
Iteration: 9600, loss: 123869936.000000
Iteration: 9650, loss: 123639200.000000
Iteration: 9700, loss: 123409464.000000
Iteration: 9750, loss: 123180744.000000
Iteration: 9800, loss: 122952984.000000
Iteration: 9850, loss: 122726264.000000
Iteration: 9900, loss: 122500592.000000
Iteration: 9950, loss: 122275960.000000
Iteration: 10000, loss: 122052336.000000

